DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230099,MERCY MEMORIAL HOSPITAL SYSTEM,718 N MACOMB ST,MONROE,MI,48162,OH - Toledo,18,$15558.11,$5940.05,$5127.88
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,MI,48201,MI - Detroit,24,$17369.83,$10326.95,$9613.33
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230130,WILLIAM BEAUMONT HOSPITAL,3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,MI - Royal Oak,148,$20409.17,$7461.89,$6538.22
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230132,HURLEY MEDICAL CENTER,ONE HURLEY PLAZA,FLINT,MI,48503,MI - Flint,16,$19704.75,$9544.81,$8703.81
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,MI - Flint,45,$15054.82,$7310.33,$6456.04
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230142,OAKWOOD ANNAPOLIS HOSPITAL,33155 ANNAPOLIS AVE,WAYNE,MI,48184,MI - Ann Arbor,19,$15788.47,$6223.89,$5573.57
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,MI - Dearborn,33,$14951.78,$6238.69,$5535.63
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230151,BOTSFORD HOSPITAL,28050 GRAND RIVER AVENUE,FARMINGTON HILL,MI,48336,MI - Ann Arbor,20,$13737.30,$8151.20,$7360.40
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230156,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,MI - Ann Arbor,75,$18596.01,$6680.57,$5663.54
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230165,ST JOHN HOSPITAL AND MEDICAL CENTER,22101 MOROSS RD,DETROIT,MI,48236,MI - Detroit,49,$14938.75,$7701.40,$7000.71
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230167,MCLAREN - GREATER LANSING,401 W GREENLAWN AVE,LANSING,MI,48910,MI - Lansing,17,$18372.47,$6887.35,$6093.94
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230193,LAPEER REGIONAL MEDICAL CENTER,1375 N MAIN ST,LAPEER,MI,48446,MI - Flint,20,$17518.55,$5885.65,$4579.40
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,MI - Detroit,71,$18007.49,$6710.38,$5702.42
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439,MI - Flint,42,$21556.50,$7641.21,$6837.21
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230216,PORT HURON HOSPITAL,1221 PINE GROVE AVE,PORT HURON,MI,48060,MI - Detroit,26,$15764.57,$5607.07,$4960.15
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MI - Saginaw,19,$18959.00,$6597.84,$5772.15
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230227,MOUNT CLEMENS REGIONAL MEDICAL CENTER,1000 HARRINGTON BLVD,MOUNT CLEMENS,MI,48043,MI - Detroit,31,$14701.38,$6760.83,$5853.09
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230230,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,LANSING,MI,48912,MI - Lansing,36,$24427.13,$7410.19,$6753.41
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230244,GARDEN CITY HOSPITAL,6245 INKSTER RD,GARDEN CITY,MI,48135,MI - Dearborn,11,$11104.54,$7340.27,$6606.54
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230254,CRITTENTON HOSPITAL MEDICAL CENTER,1101 W UNIVERSITY DRIVE,ROCHESTER,MI,48307,MI - Royal Oak,31,$21454.54,$6041.25,$5186.22
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230269,WILLIAM BEAUMONT HOSPITAL-TROY,44201 DEQUINDRE ROAD,TROY,MI,48085,MI - Royal Oak,75,$20032.01,$6289.94,$5357.56
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230270,OAKWOOD HERITAGE HOSPITAL,10000 TELEGRAPH ROAD,TAYLOR,MI,48180,MI - Dearborn,17,$19280.94,$6165.17,$5519.70
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230277,HURON VALLEY-SINAI HOSPITAL,ONE WILLIAM CARLS DRIVE,COMMERCE TOWNSH,MI,48382,MI - Pontiac,12,$22869.00,$6655.50,$5714.83
394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,6777 WEST MAPLE ROAD,W BLOOMFIELD,MI,48322,MI - Royal Oak,23,$16814.65,$6509.56,$4209.21
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230002,ST MARY MERCY HOSPITAL,36475 FIVE MILE ROAD,LIVONIA,MI,48154,MI - Ann Arbor,14,$23336.71,$10849.42,$7805.14
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,16001 W NINE MILE RD,SOUTHFIELD,MI,48075,MI - Royal Oak,30,$35324.50,$12594.40,$11207.63
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230020,OAKWOOD HOSPITAL AND MEDICAL CENTER,18101 OAKWOOD BLVD,DEARBORN,MI,48124,MI - Dearborn,31,$45406.70,$12364.25,$11311.48
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230029,ST JOSEPH MERCY OAKLAND,44405 WOODWARD AVE,PONTIAC,MI,48341,MI - Pontiac,18,$27912.22,$12753.27,$11755.94
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230041,MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,MI,48708,MI - Saginaw,24,$26371.37,$9721.00,$8737.16
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230047,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHI,MI,48038,MI - Detroit,23,$28109.17,$12102.60,$9113.82
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230070,"COVENANT MEDICAL CENTER, INC",1447 N HARRISON,SAGINAW,MI,48602,MI - Saginaw,30,$37490.20,$10915.33,$10050.66
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,800 S WASHINGTON AVENU,SAGINAW,MI,48601,MI - Saginaw,15,$25489.20,$11016.40,$9262.86
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,MI,48201,MI - Detroit,15,$39547.80,$18265.33,$15186.33
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230130,WILLIAM BEAUMONT HOSPITAL,3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,MI - Royal Oak,26,$30556.46,$12644.19,$10712.53
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,MI - Flint,21,$31692.66,$12400.66,$11544.28
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,MI - Dearborn,20,$26119.05,$10607.60,$9826.40
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230165,ST JOHN HOSPITAL AND MEDICAL CENTER,22101 MOROSS RD,DETROIT,MI,48236,MI - Detroit,12,$36556.16,$13285.50,$12444.50
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230167,MCLAREN - GREATER LANSING,401 W GREENLAWN AVE,LANSING,MI,48910,MI - Lansing,12,$31176.25,$11685.75,$10836.75
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230176,OAKWOOD SOUTHSHORE MEDICAL CENTER,5450 FORT STREET,TRENTON,MI,48183,MI - Dearborn,15,$35984.53,$11109.33,$10132.53
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,MI - Detroit,23,$35623.34,$11332.52,$10401.56
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439,MI - Flint,19,$39266.36,$13204.10,$11220.10
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230216,PORT HURON HOSPITAL,1221 PINE GROVE AVE,PORT HURON,MI,48060,MI - Detroit,12,$22741.33,$9923.16,$9082.16
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MI - Saginaw,15,$34944.13,$11525.13,$10548.33
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230227,MOUNT CLEMENS REGIONAL MEDICAL CENTER,1000 HARRINGTON BLVD,MOUNT CLEMENS,MI,48043,MI - Detroit,11,$34111.45,$11403.18,$10482.81
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230230,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,LANSING,MI,48912,MI - Lansing,20,$37413.65,$13120.00,$11060.60
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230254,CRITTENTON HOSPITAL MEDICAL CENTER,1101 W UNIVERSITY DRIVE,ROCHESTER,MI,48307,MI - Royal Oak,16,$41141.68,$10746.62,$8950.87
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230269,WILLIAM BEAUMONT HOSPITAL-TROY,44201 DEQUINDRE ROAD,TROY,MI,48085,MI - Royal Oak,36,$30769.02,$10639.00,$9294.97
418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,230277,HURON VALLEY-SINAI HOSPITAL,ONE WILLIAM CARLS DRIVE,COMMERCE TOWNSH,MI,48382,MI - Pontiac,19,$27829.57,$12555.21,$9197.52
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230002,ST MARY MERCY HOSPITAL,36475 FIVE MILE ROAD,LIVONIA,MI,48154,MI - Ann Arbor,14,$21840.64,$7106.92,$5467.64
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,16001 W NINE MILE RD,SOUTHFIELD,MI,48075,MI - Royal Oak,15,$24275.66,$8568.53,$7518.40
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230020,OAKWOOD HOSPITAL AND MEDICAL CENTER,18101 OAKWOOD BLVD,DEARBORN,MI,48124,MI - Dearborn,23,$34955.17,$8324.86,$7359.78
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230041,MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,MI,48708,MI - Saginaw,19,$22173.78,$6692.05,$5624.68
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230047,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHI,MI,48038,MI - Detroit,21,$22258.09,$7896.09,$5975.57
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230070,"COVENANT MEDICAL CENTER, INC",1447 N HARRISON,SAGINAW,MI,48602,MI - Saginaw,13,$28560.46,$7827.84,$5976.07
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230130,WILLIAM BEAUMONT HOSPITAL,3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,MI - Royal Oak,25,$20420.84,$8638.84,$7125.08
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,MI - Flint,14,$24772.35,$8498.85,$7616.28
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,MI - Dearborn,22,$18773.59,$7286.77,$6364.95
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230156,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,MI - Ann Arbor,18,$22781.94,$7508.44,$6453.55
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230165,ST JOHN HOSPITAL AND MEDICAL CENTER,22101 MOROSS RD,DETROIT,MI,48236,MI - Detroit,12,$25558.16,$8966.16,$7842.16
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230167,MCLAREN - GREATER LANSING,401 W GREENLAWN AVE,LANSING,MI,48910,MI - Lansing,13,$21421.30,$8027.00,$6375.15
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,MI - Detroit,12,$29415.41,$7815.58,$6874.91
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230216,PORT HURON HOSPITAL,1221 PINE GROVE AVE,PORT HURON,MI,48060,MI - Detroit,19,$17837.89,$6826.94,$5825.89
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MI - Saginaw,14,$17866.85,$7851.85,$6807.57
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230230,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,LANSING,MI,48912,MI - Lansing,13,$30392.92,$8676.07,$7725.61
419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,230269,WILLIAM BEAUMONT HOSPITAL-TROY,44201 DEQUINDRE ROAD,TROY,MI,48085,MI - Royal Oak,36,$24459.50,$7338.83,$5981.55
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230002,ST MARY MERCY HOSPITAL,36475 FIVE MILE ROAD,LIVONIA,MI,48154,MI - Ann Arbor,20,$15824.35,$5891.30,$5216.90
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,16001 W NINE MILE RD,SOUTHFIELD,MI,48075,MI - Royal Oak,33,$17427.84,$7534.24,$6786.36
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230020,OAKWOOD HOSPITAL AND MEDICAL CENTER,18101 OAKWOOD BLVD,DEARBORN,MI,48124,MI - Dearborn,18,$16544.83,$7221.72,$6285.50
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230024,SINAI-GRACE HOSPITAL,6071 W OUTER DRIVE,DETROIT,MI,48235,MI - Detroit,31,$16777.67,$9191.16,$8394.00
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230041,MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,MI,48708,MI - Saginaw,12,$16716.33,$5784.83,$5221.50
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,"1500 E MEDICAL CENTER DRIVE, SPC 5474",ANN ARBOR,MI,48109,MI - Ann Arbor,29,$27872.96,$12848.31,$8021.27
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230047,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHI,MI,48038,MI - Detroit,31,$14775.87,$6188.45,$5497.74
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230053,HENRY FORD HOSPITAL,2799 W GRAND BLVD,DETROIT,MI,48202,MI - Detroit,40,$19501.00,$9523.40,$8820.70
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230070,"COVENANT MEDICAL CENTER, INC",1447 N HARRISON,SAGINAW,MI,48602,MI - Saginaw,34,$24807.26,$6786.55,$5860.91
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,800 S WASHINGTON AVENU,SAGINAW,MI,48601,MI - Saginaw,20,$20936.65,$6529.65,$5281.90
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230099,MERCY MEMORIAL HOSPITAL SYSTEM,718 N MACOMB ST,MONROE,MI,48162,OH - Toledo,11,$15053.45,$6603.27,$3909.81
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,MI,48201,MI - Detroit,12,$13171.50,$10511.58,$9783.16
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230130,WILLIAM BEAUMONT HOSPITAL,3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,MI - Royal Oak,37,$19097.48,$7696.13,$6472.32
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,MI - Flint,33,$17872.60,$7442.18,$6557.09
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,MI - Dearborn,18,$13154.38,$6597.72,$4716.83
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230156,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,MI - Ann Arbor,26,$20784.03,$8687.19,$5174.03
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230165,ST JOHN HOSPITAL AND MEDICAL CENTER,22101 MOROSS RD,DETROIT,MI,48236,MI - Detroit,32,$14364.75,$7842.46,$7244.09
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230167,MCLAREN - GREATER LANSING,401 W GREENLAWN AVE,LANSING,MI,48910,MI - Lansing,20,$19644.05,$7056.60,$6217.20
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,MI - Detroit,43,$17895.79,$6675.74,$5915.27
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439,MI - Flint,38,$21555.31,$7867.28,$6958.97
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230216,PORT HURON HOSPITAL,1221 PINE GROVE AVE,PORT HURON,MI,48060,MI - Detroit,13,$15386.15,$6568.00,$4130.15
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MI - Saginaw,21,$19253.42,$6763.57,$6173.71
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230230,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,LANSING,MI,48912,MI - Lansing,19,$27696.57,$7897.42,$6424.68
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230244,GARDEN CITY HOSPITAL,6245 INKSTER RD,GARDEN CITY,MI,48135,MI - Dearborn,12,$13783.50,$7351.41,$6610.08
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230269,WILLIAM BEAUMONT HOSPITAL-TROY,44201 DEQUINDRE ROAD,TROY,MI,48085,MI - Royal Oak,25,$25005.16,$6469.60,$4906.28
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230270,OAKWOOD HERITAGE HOSPITAL,10000 TELEGRAPH ROAD,TAYLOR,MI,48180,MI - Dearborn,11,$18045.45,$6251.00,$5639.36
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,4201 ST ANTOINE ST - 3M,DETROIT,MI,48201,MI - Detroit,16,$30340.12,$10200.87,$9568.12
439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,6777 WEST MAPLE ROAD,W BLOOMFIELD,MI,48322,MI - Royal Oak,14,$16673.57,$5475.07,$4895.71
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230002,ST MARY MERCY HOSPITAL,36475 FIVE MILE ROAD,LIVONIA,MI,48154,MI - Ann Arbor,33,$60415.12,$22374.24,$19516.33
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230019,PROVIDENCE HOSPITAL AND MEDICAL CENTERS,16001 W NINE MILE RD,SOUTHFIELD,MI,48075,MI - Royal Oak,136,$61895.16,$28354.77,$25931.19
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230020,OAKWOOD HOSPITAL AND MEDICAL CENTER,18101 OAKWOOD BLVD,DEARBORN,MI,48124,MI - Dearborn,63,$112547.28,$27584.68,$26619.96
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230029,ST JOSEPH MERCY OAKLAND,44405 WOODWARD AVE,PONTIAC,MI,48341,MI - Pontiac,108,$90087.17,$29355.92,$26209.44
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230041,MCLAREN BAY REGION,1900 COLUMBUS AVE,BAY CITY,MI,48708,MI - Saginaw,81,$48513.03,$21361.22,$19920.30
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230046,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,"1500 E MEDICAL CENTER DRIVE, SPC 5474",ANN ARBOR,MI,48109,MI - Ann Arbor,92,$91301.40,$35897.60,$32149.01
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230047,HENRY FORD MACOMB HOSPITAL,15855 NINETEEN MILE RD,CLINTON TOWNSHI,MI,48038,MI - Detroit,79,$77774.88,$25500.16,$22493.07
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230053,HENRY FORD HOSPITAL,2799 W GRAND BLVD,DETROIT,MI,48202,MI - Detroit,60,$66851.85,$32608.16,$31175.35
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230070,"COVENANT MEDICAL CENTER, INC",1447 N HARRISON,SAGINAW,MI,48602,MI - Saginaw,52,$44198.75,$24174.78,$22444.90
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230077,ST MARY'S OF MICHIGAN MEDICAL CENTER,800 S WASHINGTON AVENU,SAGINAW,MI,48601,MI - Saginaw,189,$32773.55,$23980.20,$22810.41
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230089,"BEAUMONT HOSPITAL, GROSSE POINTE",468 CADIEUX RD,GROSSE POINTE,MI,48230,MI - Detroit,26,$52164.73,$24264.23,$20464.19
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230104,HARPER UNIVERSITY HOSPITAL,3990 JOHN R STREET,DETROIT,MI,48201,MI - Detroit,16,$86812.62,$40283.87,$34261.31
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230130,WILLIAM BEAUMONT HOSPITAL,3601 W THIRTEEN MILE RD,ROYAL OAK,MI,48073,MI - Royal Oak,210,$37417.52,$27247.45,$25233.15
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,FLINT,MI,48532,MI - Flint,40,$90109.47,$27525.52,$25335.70
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,WYANDOTTE,MI,48192,MI - Dearborn,55,$75388.45,$25105.89,$21160.12
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230151,BOTSFORD HOSPITAL,28050 GRAND RIVER AVENUE,FARMINGTON HILL,MI,48336,MI - Ann Arbor,18,$53597.72,$31708.33,$22532.22
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230156,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,ANN ARBOR,MI,48106,MI - Ann Arbor,107,$67052.89,$25612.79,$22281.20
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230165,ST JOHN HOSPITAL AND MEDICAL CENTER,22101 MOROSS RD,DETROIT,MI,48236,MI - Detroit,70,$60366.58,$29221.15,$27020.68
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230167,MCLAREN - GREATER LANSING,401 W GREENLAWN AVE,LANSING,MI,48910,MI - Lansing,28,$54271.21,$26009.21,$22944.03
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,11800 EAST TWELVE MILE ROAD,WARREN,MI,48093,MI - Detroit,32,$56396.59,$26811.71,$18908.34
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439,MI - Flint,64,$80753.26,$27197.39,$26269.95
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230216,PORT HURON HOSPITAL,1221 PINE GROVE AVE,PORT HURON,MI,48060,MI - Detroit,24,$89510.83,$23146.20,$22072.00
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,MIDLAND,MI,48670,MI - Saginaw,60,$30422.33,$25562.53,$24476.80
460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,230227,MOUNT CLEMENS REGIONAL MEDICAL CENTER,1000 HARRINGTON BLVD,MOUNT CLEMENS,MI,48043,MI - Detroit,21,$81895.71,$25295.33,$24386.57
